rank, team, skill
184, 248A, 154.9500407732953
185, 1727K, 154.53486128643482
186, 70291A, 154.61256486260683
187, 48321J, 154.96760869583326
188, 31666A, 154.75252815758134
189, 78792E, 153.79152462603196
190, 9623D, 153.8698355618146
191, 2588A, 155.790228610705
192, 550X, 153.76160484273498
193, 10T, 153.32991152199236
194, 48321H, 156.29128693037816
195, 2360N, 152.78765602319078
196, 20480Y, 153.32749517845207
197, 44252A, 152.99730145414367
198, 3759X, 152.3531708996652
199, 39313Z, 152.17081503530136
200, 14872A, 152.00372310667188
201, 36905X, 152.16369653805197
202, 53999P, 151.73375240098295
203, 9123W, 151.92280340165783
204, 13800Z, 152.87214489318512
205, 93644E, 151.34335233834977
206, 1831D, 153.33607300319682
207, 32092G, 151.0987282713213
208, 87867D, 150.56285512721837
209, 45434G, 150.61437674765918
210, 20002G, 150.5922597077127
211, 7316X, 150.03055575934997
212, 9545X, 150.01965776629302
213, 52455A, 150.3015222916825
214, 80708Y, 149.27318192537825
215, 2420A, 149.14220636140828
216, 1727R, 149.4218055864706
217, 18422A, 151.45688907588666
218, 10B, 149.01110584255022
219, 4024V, 149.06139975664814
220, 3118B, 149.07703862026796
221, 1696Z, 148.67897345450115
222, 3565X, 148.89616979524214
223, 11124R, 148.4702162077867
224, 87490A, 148.71257777367873
225, 1294X, 148.67691339114674
226, 321C, 147.90272684226795
227, 8568A, 148.40353370495242
228, 95569C, 148.29349047950996
229, 1010X, 148.19982279423786
230, 58A, 150.36129557084692
231, 301S, 148.41636560604695
232, 7192F, 147.62765938768015
233, 569C, 147.72365769810028
234, 99067B, 147.64842118846173
235, 871X, 147.77505487242024
236, 100A, 147.0842440423104
237, 666X, 147.72383930917607
238, 2915E, 148.05271345817798
239, 2158Z, 147.50594785494195
240, 99009A, 147.20685407104278
241, 3131V, 146.87065939086918
242, 288A, 147.20915498609082
243, 675E, 147.1223506454707
244, 10W, 146.6686666000149
245, 3150A, 146.8432810012628
246, 13358C, 146.57785307947228
247, 9784C, 145.8229701826187
248, 3400K, 145.80088771754257
249, 393V, 145.77848029626304
250, 228A, 145.98870950188837
251, 20203Z, 145.47903596367553
252, 50805V, 146.03033545863806
253, 586E, 144.94827175624133
254, 6842C, 144.83260472016806
255, 11124P, 145.0126383375562
256, 3583A, 144.76073270822587
257, 11101X, 144.63507456798544
258, 1165A, 144.66054887806743
259, 16099A, 144.43779248681233
260, 66994A, 145.31194178712173
261, 18865A, 144.2653112931285
262, 3219A, 144.25491671774768
263, 87490Z, 144.00585063849618
264, 2011E, 143.59704348861433
265, 13800V, 143.47753562181674
266, 81208X, 143.88889546301255
267, 13460C, 143.42117123402883
268, 4828P, 143.67563574244488
269, 3457S, 142.99096389819573
270, 64061A, 142.9358958338148
271, 4886S, 143.16881673671674
272, 6030J, 142.6574395523547
273, 2011F, 142.35345877719078
274, 1229W, 142.50995398571877
275, 2707X, 142.49857581645193
276, 54001Y, 144.15257552989578
277, 69414Z, 142.2793660617997
278, 18891A, 142.33222909748736
279, 1255D, 141.97348076123632
280, 18190D, 143.17482533054473
281, 9080H, 141.60067942246363
282, 71811N, 141.86104722281175
283, 81Z, 141.28697056935553
284, 54390A, 141.03742993011002
285, 6627S, 140.38460609922856
286, 87867E, 140.87562495477567
287, 3142Y, 140.71935458290332
288, 39599B, 140.28343716327925
289, 83149B, 140.89842914440302
290, 4214X, 140.55355900328578
291, 10K, 140.15689312836088
292, 61391W, 140.23525424428146
293, 80920A, 139.84727089063068
294, 81785B, 140.2869344045214
295, 97140A, 140.11683067183736
296, 343B, 139.4480413367699
297, 10102X, 139.83184478163486
298, 4610H, 139.8838642888046
299, 9080C, 139.93446009257383
300, 9228C, 140.01610852176444
301, 7842P, 139.79693357454806
302, 315B, 139.37778367398462
303, 70407R, 139.48453898752024
304, 64846B, 139.0689400753443
305, 8000B, 138.9338067007516
306, 334X, 138.77678179514197
307, 6008A, 138.45587893669853
308, 94517X, 138.2439199344222
309, 99989A, 138.40848528652054
310, 936D, 139.14678859389198
311, 248D, 138.0450987073126
312, 3388H, 137.83348513152868
313, 89227A, 138.28766349306613
314, 8301D, 137.17080969649248
315, 742A, 137.30351597325966
316, 2131R, 137.29345396151746
317, 5327S, 137.28744408296896
318, 886Y, 137.39677695893687
319, 76565A, 137.28161890887407
320, 4610C, 137.1642551706902
321, 1356A, 137.81941873153625
322, 99319B, 136.9349477454234
323, 1698X, 137.03130221610883
324, 71030H, 137.3748734497646
325, 210Z, 137.08447847836288
326, 99999P, 136.70231210263103
327, 7110H, 137.04248131609407
328, 5776A, 136.6071657174445
329, 7405N, 136.3165712864053
330, 81218B, 136.47287512070778
331, 82855S, 136.46243679360873
332, 2602K, 136.05346135673665
333, 3134G, 135.60853084748732
334, 60883X, 135.7361818871309
335, 2941E, 136.25939187142563
336, 71909Z, 135.67612294978767
337, 9698B, 135.8090650514235
338, 3223A, 135.70191820065645
339, 34532B, 135.32360363872994
340, 244D, 135.411397534696
341, 81208S, 135.40541682096676
342, 1082J, 135.34571724199748
343, 57249D, 135.00239106855142
344, 23203A, 135.45789335161265
345, 83686A, 135.27159567979294
346, 12X, 134.6611048283593
347, 5327A, 134.48751686311317
348, 11981A, 134.87414863485012
349, 56H, 134.08915441406833
350, 1199A, 134.729083238723
351, 2899A, 133.84809377291066
352, 8349U, 133.54802413085267
353, 10278A, 134.15394259413335
354, 98765D, 134.47466513703534
355, 88909A, 133.58332206647742
356, 8800T, 133.5521976669654
357, 4478M, 133.77207168779177
358, 2496W, 133.47635902633343
359, 5327V, 133.3376805369511
360, 295S, 133.31255227763418
361, 1575A, 133.41793117250677
362, 64040C, 133.2032777600058
363, 33007X, 133.44749926157738
364, 1408F, 133.22209227050809
365, 7862D, 132.86714514861558
366, 40684D, 132.78543648572392
367, 80508X, 132.43039046079372
368, 97673X, 135.0759147719569
369, 2627E, 132.38823185523867
370, 507A, 132.3322933742701
371, 3142W, 133.0321264108989
372, 2442A, 132.41173974077418
373, 1091A, 132.06306340185213
374, 3796A, 132.38655545577438
375, 6121A, 132.14956645467265
376, 7090B, 131.4844407166745
377, 338A, 132.01290534926576
378, 64040B, 131.71515736447958
379, 63310A, 132.01785269816082
380, 47800A, 131.854142302585
381, 62449B, 131.700575155713
382, 315D, 131.5946057337493
383, 5956D, 132.03577978318924
384, 54677A, 131.6800069404748
385, 2142Z, 131.37786594941008
386, 9880D, 131.65224235738538
387, 51581E, 131.4646258853128
388, 1511X, 131.18721277982883
389, 80Y, 131.2884767299795
390, 6024A, 130.84055517924583
391, 74947N, 131.41161342815508
392, 119A, 131.08890872048784
393, 9181F, 130.93962570974713
394, 886W, 130.8837698991705
395, 98548J, 130.71419777344744
396, 9257R, 130.5439797364931
397, 3743C, 130.83893884917123
398, 42700E, 131.63883422663577
399, 41103A, 132.83909722778225
400, 66465F, 130.34159389251073
401, 15486H, 130.32112356954605
402, 4478B, 130.55680180515787
403, 242X, 129.8339945698966
404, 25146D, 130.4806165323079
405, 7225X, 129.95475619142968
406, 88Z, 130.03934122709143
407, 315S, 129.45309341720733
408, 84954A, 129.04711058381008
409, 10102Z, 129.8317327051813
410, 1082F, 129.66658343181888
411, 43440X, 129.47325819406535
412, 141A, 132.24125223226446
413, 8110D, 129.3609471304194
414, 4863A, 128.95354881488194
415, 2029V, 129.46348927412737
416, 15545G, 129.38743937200846
417, 81785A, 129.14395899832206
418, 536C, 129.03132858378507
419, 39702A, 128.92235943395258
420, 3796F, 129.15236592327525
421, 8926W, 128.88569544058038
422, 10478K, 128.56923147358185
423, 53A, 128.4901434036679
424, 10012Y, 128.4534597325146
425, 17505B, 128.61867937937268
426, 12C, 127.72359636920007
427, 2496J, 128.13334535633186
428, 67101C, 128.14806137374723
429, 315A, 128.06989963163323
430, 44691F, 128.08783608867554
431, 359B, 128.99976907175022
432, 39C, 128.92882938704327
433, 1200X, 128.01299517030856
434, 293Z, 127.89573467368533
435, 3818C, 128.0669766918036
436, 210F, 127.86582567877582
437, 4478U, 127.91401770713566
438, 2790B, 127.3012659463941
439, 80080X, 127.58729674273036
440, 2105A, 128.178763673584
441, 11591S, 127.61384497908614
442, 916A, 127.57783294684997
443, 106A, 127.56493830252963
444, 14711A, 127.21261685216744
445, 3796K, 127.45966089024449
446, 17924B, 126.88062135644313
447, 33344C, 127.31079996308682
448, 6121F, 127.06191833266315
449, 8675F, 126.80062535407441
450, 20020X, 126.42581839525741
451, 13444A, 126.53118342065713
452, 938X, 126.85602111069493
453, 3388D, 128.18262763488812
454, 48321K, 128.87379452588326
455, 79163F, 126.24227122144568
456, 33249A, 126.39786262267926
457, 663A, 126.61903833561584
458, 31392B, 126.76088666610418
459, 77774V, 126.14914417055355
460, 507E, 126.16396258896694
461, 84373A, 126.27606523570645
462, 32792B, 126.33214351328898
463, 11688A, 126.24564946518942
464, 2496Y, 125.71644256809796
465, 2263X, 126.31269831562744
466, 663D, 125.86565463908101
467, 50805H, 125.83178919484236
468, 1022R, 125.80686782683752
469, 12478X, 125.54668793078876
470, 13800Y, 125.70852265167477
471, 502U, 125.51495306813054
472, 7700B, 125.07491865701776
473, 9290B, 125.17575594330854
474, 3350C, 125.40620325477597
475, 1961Z, 125.36937869791367
476, 948J, 124.7797070563783
477, 9039J, 124.58758813208536
478, 45888W, 125.09413936338463
479, 1158X, 124.85615775968354
480, 3796E, 124.94977230564794
481, 99751F, 124.76436405150494
482, 74947D, 125.02073639474239
483, 3388A, 124.67048761973966
484, 1235D, 125.10647965941365
485, 69955X, 124.14372576136526
486, 7842F, 124.45938809423888
487, 604X, 124.45879291470902
488, 2602E, 124.55995725101994
489, 9909W, 124.38208905337768
490, 79163D, 124.17756842473813
491, 61002G, 124.03363630817333
492, 1002T, 126.37453407503031
493, 6323X, 124.01889719151217
494, 4154V, 124.08837797294146
495, 221X, 124.05486425821809
496, 99921A, 123.65738592470173
497, 653A, 124.02356326986856
498, 10201A, 123.67049487040808
499, 727G, 124.18947202780839
500, 91233X, 124.02382533312894
501, 74074B, 123.57836104498207
502, 50075A, 123.07890397874581
503, 7282K, 122.90067924807877
504, 2602B, 123.41734106646722
505, 83387C, 123.77374841860504
506, 7225Z, 123.12373625775854
507, 50252A, 122.33020882560892
508, 6219A, 122.95852379452484
509, 77717B, 122.9411660692877
510, 38141B, 122.92578300008859
511, 99040X, 122.96097279748308
512, 9123K, 122.94881433975226
513, 8675V, 122.60280314425239
514, 507D, 122.52409369835503
515, 50810E, 122.57403817530098
516, 96504P, 122.3978978495953
517, 71909S, 122.36607553932909
518, 7842Z, 122.2105339906037
519, 8931R, 122.04071852564081
520, 1590A, 121.80733066330687
521, 54001Z, 122.18588103048259
522, 8892X, 121.96947105503338
523, 1064B, 121.59942007923607
524, 80811A, 124.6223862063962
525, 95993A, 121.91545251862692
526, 81218C, 121.97874772643782
527, 839A, 121.99081930225105
528, 1200A, 121.71795393202844
529, 10012X, 121.70880025318564
530, 8823Z, 121.47489898879397
531, 41469A, 121.72413503638411
532, 2731H, 121.61136765018364
533, 7983A, 121.42228723621751
534, 1233A, 120.91606343571229
535, 9181S, 121.36578487149104
536, 392X, 121.18711540697079
537, 8030A, 121.18601457688172
538, 49637A, 120.93571781935071
539, 6219B, 121.25038749297735
540, 59070A, 121.27968268168712
541, 87546H, 121.19512362039093
542, 727R, 121.15823085543424
543, 6356D, 120.46436180971946
544, 47510W, 120.49501000137853
545, 1288A, 123.46789522907551
546, 13800K, 120.36058923909184
547, 1075A, 120.10380156103494
548, 5062X, 120.56885199951458
549, 1228S, 120.29673374459921
550, 62B, 120.09587895897666
551, 7225B, 120.44538457287365
552, 29295C, 120.58147195381423
553, 1115D, 119.88112021648494
554, 719E, 120.16416763332441
555, 1727B, 120.2174250869292
556, 7870Y, 120.03578126661748
557, 1764X, 119.99388965165276
558, 62880A, 120.1110543974392
559, 8871E, 120.43488260193008
560, 597A, 120.26361421202364
561, 13212B, 120.14800325972756
562, 80550F, 119.92194659042174
563, 71999A, 119.86172105005384
564, 2496V, 119.65021625775701
565, 43146X, 119.8398729623569
566, 49759A, 120.12248530785764
567, 13176A, 119.80228992450296
568, 44252N, 119.90455013996802
569, 90601C, 119.7876110675916
570, 4154Z, 119.61727909274315
571, 2509A, 119.60354321199699
572, 6865D, 119.20808426703256
573, 28006A, 119.24463162516464
574, 8000E, 119.31984756912885
575, 400C, 119.07804800586915
576, 99904W, 118.87190432645251
577, 89437A, 120.38113814647474
578, 2681A, 118.94299031458999
579, 9821A, 119.3138286795106
580, 1687C, 119.06493487017235
581, 597B, 119.3352815482103
582, 3796B, 119.29907507005107
583, 47969E, 118.83157171370402
584, 842T, 118.62080643582553
585, 97934W, 118.58384459600381
586, 81U, 118.52655647982026
587, 70649V, 118.86189010327384
588, 334U, 118.1681010324797
589, 252H, 118.63736615627448
590, 15801E, 117.85678947702031
591, 15352A, 118.17251899860405
592, 10009A, 117.898304199928
593, 19291R, 118.01659030519602
594, 7580P, 118.25767583472971
595, 7405K, 117.88825462641145
596, 7121E, 117.68971368147007
597, 1115E, 117.18648462919752
598, 462Z, 117.28496957627358
599, 98060Y, 119.62545674860729
600, 1079X, 117.43198792645043
601, 7258Y, 117.75744349373637
602, 29295A, 117.73261253024378
603, 8861A, 117.80034228251064
604, 5327R, 117.24542343644595
605, 1806X, 117.16566809285916
606, 839Z, 117.38919915001878
607, 1082T, 117.32110727655788
608, 4330R, 117.08111064220088
609, 2915Z, 120.10329149531518
610, 98377S, 117.07636081835538
611, 1481E, 117.03952412890601
612, 70216X, 117.13175928733739
613, 98548C, 116.78289447845724
614, 62880B, 116.61493231277855
615, 1353M, 116.89828477494683
616, 15442C, 116.72075075555688
617, 5686V, 116.81327521726104
618, 2025D, 116.44716432934925
619, 4610J, 116.2715148750986
620, 2550R, 116.17161604540189
621, 7139B, 115.94468088581993
622, 8995H, 115.68103422575294
623, 11777C, 115.82869562596531
624, 2854X, 116.32481660005831
625, 78889S, 116.25559982476264
626, 32221S, 115.96129902719365
627, 7996C, 115.92926783116583
628, 393Z, 115.73247030645972
629, 74485B, 116.02158379172604
630, 5313B, 117.17178783702558
631, 24118E, 115.74134097774997
632, 69999C, 116.49619790501085
633, 81X, 115.58472297770922
634, 2036A, 115.41087667903402
635, 3774W, 117.48181166101466
636, 39702H, 115.32489894634601
637, 70478S, 114.97952468511009
638, 8892V, 115.30614994783693
639, 9257C, 114.93812162869443
640, 90000A, 114.99032845030099
641, 502X, 115.20998376971858
642, 2731F, 115.3688027109298
643, 29143A, 115.37859494082828
644, 18650F, 115.16067148598738
645, 1460T, 115.09889319369309
646, 36070M, 116.0345458848714
647, 1233H, 114.47965571365047
648, 20700E, 115.11795493409477
649, 597C, 115.08321459071692
650, 7701X, 114.40334623882829
651, 7700X, 114.72067473228697
652, 57249C, 114.88473585125958
653, 5150E, 114.95301962848286
654, 75548C, 114.76435345212434
655, 1737K, 115.01904600177845
656, 6627B, 114.46035478359724
657, 36070B, 114.6898692185536
658, 87265B, 115.49933160082225
659, 3324B, 114.30175572412901
660, 4205A, 114.58608974647852
661, 5691X, 114.11831107048663
662, 32792A, 114.5769814458172
663, 8682N, 114.35221396375941
664, 11017Y, 114.16548914568601
665, 3177B, 113.58146212375158
666, 99751Z, 113.73336193868741
667, 20025G, 113.70020123967487
668, 45133J, 113.51002461663043
669, 3324W, 113.25939782311653
670, 9123A, 113.76647254688802
671, 91416X, 113.40627176294323
672, 98225J, 113.32958120385806
673, 886N, 113.46667165747486
674, 9623S, 113.61937990947108
675, 67101G, 113.17613263197703
676, 675C, 113.72846952947592
677, 50105X, 112.71178598605351
678, 13974A, 113.3669817555901
679, 82856A, 113.18225429560772
680, 10702X, 113.17570547515874
681, 6210U, 112.60810780793744
682, 32789B, 112.57690643241328
683, 26003Z, 112.81774405524601
684, 91775C, 112.88784681818873
685, 2822A, 112.50741976230091
686, 33011Z, 113.20223290229276
687, 7481D, 112.71865156472182
688, 19390W, 112.49406346902087
689, 2567F, 111.97981364157847
690, 3685B, 113.31449203006213
691, 85711A, 112.24594679853406
692, 1082G, 112.46491601621186
693, 9181X, 112.17343493571924
694, 4613F, 114.35355289021199
695, 18888A, 111.72544609205694
696, 4869B, 112.84425632842458
697, 76426M, 112.04188077157487
698, 1462B, 111.76497571227482
699, 99621F, 112.35874394608611
700, 19291A, 111.53936420902706
701, 12367X, 111.77766519516211
702, 1028T, 111.34348093838406
703, 80508Y, 110.71611742939166
704, 2775X, 111.35312919085061
705, 355A, 110.61616684859379
706, 3141X, 110.61215210550253
707, 10504A, 111.42572386760413
708, 79298C, 110.89585577145016
709, 2990U, 110.69533020604928
710, 99319A, 110.327956291405
711, 10A, 110.3984547133079
712, 9065P, 110.1618386031094
713, 1140R, 110.54334434539909
714, 4815A, 111.12347022090763
715, 8059Z, 110.81972231101636
716, 7316R, 109.9501102022041
717, 88825H, 110.25984102790649
718, 643T, 110.2360288990921
719, 96138A, 109.67265070374363
720, 66875B, 110.26985141315592
721, 98040C, 109.69231430324996
722, 750B, 109.502956427627
723, 2010A, 109.9050786619058
724, 22023A, 109.21058950077806
725, 7671A, 111.00495204757661
726, 2055A, 109.55719298769986
727, 2719F, 108.8402462356266
728, 2496N, 108.92216245366656
729, 13C, 108.56267231650138
730, 82855X, 109.34993776547161
731, 355U, 108.67133882344108
732, 18190E, 114.21168908670089
733, 5013X, 109.29572823638154
734, 5225A, 109.20284173927524
735, 38535A, 108.33811757590686
736, 84260B, 108.53273420262369
737, 95070C, 108.41162483081833
738, 3590A, 109.24954325179316
739, 16346W, 107.86528490118309
740, 66994W, 109.39657663015927
741, 90908B, 107.95114537139177
742, 1532F, 108.30428136620182
743, 1275B, 108.71711828264256
744, 3723Y, 108.53497031539662
745, 9537X, 107.9817970946209
746, 11017X, 108.16820446622299
747, 1790B, 107.89255744370882
748, 20242R, 107.96235359474278
749, 21862A, 109.27502589057484
750, 77775E, 107.52349313353795
751, 96504E, 107.55763719330804
752, 141E, 110.32062667032812
753, 96140A, 106.9962852580206
754, 72734J, 107.1875900630062
755, 36070X, 108.33707635711274
756, 8787A, 107.42969213237996
757, 502A, 107.22984911908588
758, 77174B, 107.18099452485022
759, 84260C, 106.9864565418213
760, 1096E, 107.04973354676463
761, 2373B, 109.49525974654146
762, 18522S, 107.159641216127
763, 79912C, 107.11272912306966
764, 24963A, 107.25422046140997
765, 355Z, 106.38385698189582
766, 57711X, 106.84742579326928
767, 29039A, 107.58440817059561
768, 929T, 106.71662203068496
769, 9328Z, 106.67211389870604
770, 2910A, 108.3478575062734
771, 17325D, 106.46770056291913
772, 97871R, 106.566137394748
773, 7316N, 106.36250370271283
774, 9123Z, 108.51177197058374
775, 673B, 106.15414163469163
776, 2459C, 106.06027627258226
777, 9065C, 106.37879108210245
778, 9447G, 106.52354394579274
779, 1727D, 106.30635402919003
780, 2872X, 106.17750544076033
781, 85142Z, 106.0009989342685
782, 2664A, 106.25689706838307
783, 1267V, 106.09356427016598
784, 22111A, 105.66271983516404
785, 4303X, 105.99159904514873
786, 66618Z, 105.8420906595075
787, 13212A, 106.01677528953138
788, 906W, 105.98420380132305
789, 285C, 105.95680841382598
790, 6023F, 105.7495267191603
791, 3796H, 105.82383021978139
792, 334R, 105.26104116687459
793, 9065S, 105.14055218759216
794, 3225E, 105.95638873223622
795, 3217T, 105.40808376321868
796, 1115F, 104.90390850169557
797, 1575T, 105.33695426405319
798, 1156B, 105.32696546505261
799, 26163K, 106.12491764850003
800, 97735C, 105.55871019418967
801, 85403A, 104.95022994033758
802, 550C, 105.29848267676606
803, 9228B, 105.22481991988609
804, 2140J, 105.28029192912919
805, 3796D, 105.28053109925015
806, 98377X, 105.06776579447762
807, 179E, 105.71003401073517
808, 675A, 105.20753758392331
809, 946W, 104.98268940331441
810, 8331B, 105.7219879295414
811, 97834C, 104.57531745435344
812, 91416N, 104.54069803696171
813, 66666A, 105.72864670778712
814, 2140C, 104.97447071711068
815, 654K, 104.79670690700972
816, 82997A, 104.29071798497995
817, 38211B, 104.75000667365471
818, 1338W, 104.60566514158504
819, 6403P, 104.51683300777233
820, 7135D, 104.24636869910205
821, 9181E, 104.52101246218672
822, 90999X, 103.83417051433887
823, 20027W, 104.17074284456123
824, 5327K, 104.21801350701797
825, 3743E, 104.6908203542158
826, 7700R, 104.15612998716296
827, 67101Z, 104.64862517051888
828, 31666B, 105.05483508232771
829, 88864A, 104.01999397832387
830, 99904E, 103.65197281048205
831, 2077X, 103.77298716732933
832, 81422A, 105.06598749645366
833, 945G, 103.75178580709472
834, 50075F, 103.67585650280022
835, 5956C, 104.15015079115572
836, 9123Y, 103.90808212282639
837, 550T, 104.41079589557562
838, 2567B, 103.1872458362021
839, 1010Y, 103.55244899938324
840, 60502Z, 102.97520177963403
841, 2088S, 103.33766167162506
842, 9421W, 103.42950368386164
843, 67002E, 104.33930991627965
844, 2131V, 102.91284087012757
845, 93528A, 102.78300158393205
846, 20096G, 102.69270626227811
847, 7225G, 103.04632009174131
848, 3333X, 103.30562838383324
849, 18882V, 103.61039816360854
850, 16099C, 102.91694877951855
851, 9185A, 102.76001051119503
852, 255M, 102.69808902715154
853, 10J, 102.47303323669873
854, 99999D, 102.28123261028374
855, 47874R, 102.42407269356873
856, 21210A, 102.36906266681841
857, 7316V, 102.34808497362913
858, 1258V, 102.31417316025258
859, 2720R, 104.20601484579254
860, 38401A, 102.26676813792712
861, 79298Z, 102.2146029959271
862, 90800A, 102.24448866822311
863, 1079Y, 101.94715667318671
864, 95071V, 101.92026382529409
865, 60883S, 101.92181962850839
866, 4253R, 102.93090221208934
867, 50805Z, 102.0441746167875
868, 1028Z, 101.66606765490162
869, 14895B, 101.78635795574448
870, 321A, 101.43718234939801
871, 41998Z, 101.85620026756618
872, 7258A, 102.0093745781924
873, 7899B, 101.5920563944958
874, 663B, 102.11128513815567
875, 96498D, 103.72565516474533
876, 3388N, 101.54340684421533
877, 1718Z, 102.08757648480261
878, 9416U, 101.56993900957944
