rank, team, skill
273, 3131V, 119.59220262074835
274, 1082J, 120.09237932064202
275, 1235D, 120.4078709136178
276, 99989A, 119.87242099934
277, 15801E, 119.12511329150747
278, 80080X, 119.35111580608543
279, 12C, 118.81713178530207
280, 6323X, 119.2545287812324
281, 9364D, 119.41648361664815
282, 79163F, 118.73395743044844
283, 87867E, 119.39106851966926
284, 5956D, 119.51726046147516
285, 12X, 119.18163129240594
286, 45434H, 118.99499392039463
287, 2105A, 119.65361116934437
288, 315B, 118.94781210144025
289, 2158Z, 118.98002440217297
290, 62449B, 118.74778535803569
291, 6121F, 118.78773785946055
292, 7405N, 118.56248137606661
293, 2142Z, 118.54493573061468
294, 2029V, 118.81744821435313
295, 42700E, 119.22452925487102
296, 2131R, 118.2137061482834
297, 79163D, 118.30516998362677
298, 3583A, 118.17340829917167
299, 91416A, 118.14005093563878
300, 597A, 118.34755423819294
301, 49759A, 118.46786682993329
302, 4154V, 118.05066170300398
303, 228A, 118.12448133890629
304, 106A, 118.03165252099203
305, 10T, 117.66890806757985
306, 10504A, 118.17598642209614
307, 32092G, 117.5607448393178
308, 8110D, 117.42415834697962
309, 522D, NaN
310, 81218B, 117.50389568646506
311, 3743C, 117.11475279301786
312, 28006A, 116.75232233239058
313, 2496Y, 116.66110556856798
314, 2899A, 116.303093675364
315, 9257R, 116.3256694715482
316, 43146X, 116.64916199820468
317, 9545X, 116.43024875519174
318, 727G, 116.90730330916074
319, 6024A, 116.2331563693848
320, 50805H, 116.47151881776294
321, 4330R, 116.44633304461274
322, 36905X, 116.43369290045297
323, 3796A, 116.46258245404202
324, 9909W, 116.28881766872394
325, 77717B, 116.14155385962397
326, 315E, 115.95165440867113
327, 210Z, 116.41293851824358
328, 400C, 115.70132316779373
329, 7405K, 115.77203167525926
330, 3350C, 116.1012502217532
331, 293Z, 115.92795885962451
332, 67101C, 115.73734592078176
333, 6121A, 115.88522061900002
334, 916A, 116.02481364635511
335, 90000A, 115.56383634216257
336, 99040X, 115.95766370642355
337, 488A, 115.47083512384611
338, 31392B, 115.86829090837324
339, 74074B, 115.48350191081487
340, 6865D, 115.21206676985445
341, 69955X, 115.19926733756503
342, 11688A, 115.38441871231868
343, 1727B, 115.1989670583732
344, 66875B, 115.60287041095697
345, 81218C, 115.21615439075958
346, 17505B, 115.23034288356726
347, 71909S, 115.06221528089131
348, 39C, 116.88729399843352
349, 10592K, 114.77303467228715
350, 11101X, 114.8128768753372
351, 39599B, 114.66155209276683
352, 727R, 115.13855829567868
353, 71999A, 114.75183047603562
354, 1356A, 115.2039387068147
355, 359B, 115.52856765933774
356, 1481E, 114.68816603076885
357, 99999P, 114.39478248880518
358, 2707X, 114.55076052952592
359, 64040B, 114.35030869875692
360, 82856A, 114.45326071293645
361, 3796E, 114.51214171275218
362, 2627E, 113.95217324319357
363, 50524C, 113.99850708084418
364, 10278A, 114.5034941073191
365, 22023A, 113.82166888120287
366, 3796B, 114.1831456557189
367, 3759X, 113.54461926495834
368, 4610J, 113.70787532420454
369, 83686A, 114.23078428212742
370, 334X, 113.52414043084872
371, 53A, 113.83600491437502
372, 7316X, 113.60893429765189
373, 90601C, 113.80440923720641
374, 80920A, 113.30585807786045
375, 98548J, 113.42201198587563
376, 1511X, 113.32467895476327
377, 11591S, 113.61511910841801
378, 16346W, 112.83124098982971
379, 70700X, 115.83460688912032
380, 10W, 113.21192501051578
381, 2011F, 113.1815870792535
382, 2496W, 113.01990799099514
383, 119A, 113.28951391452495
384, 16868C, 114.17285192702977
385, 1462B, 112.9966086089244
386, 10B, 112.81557672061453
387, 33249A, 112.68295612780196
388, 343B, 112.204514832711
389, 8892X, 112.80126795842354
390, 742A, 112.56520867217885
391, 1104X, 113.08683507045743
392, 2010A, 113.05687304446981
393, 32792A, 113.04531651864313
394, 8675F, 112.44283423606518
395, 1353M, 112.5629570555869
396, 4478M, 112.6292044713343
397, 52575C, 112.46901267013405
398, 47510W, 112.32404068648596
399, 47969E, 112.49069905893307
400, 3142W, 112.84483216393258
401, 1200A, 112.32403270720953
402, 57249D, 112.29356181690342
403, 1961Z, 112.42165102423785
404, 11777C, 111.89968384275957
405, 10458P, 112.73212724680229
406, 50810E, 112.1201434611369
407, 80550F, 112.0899889009752
408, 8047F, 114.49379554089052
409, 1199A, 112.53288611849324
410, 2055A, 112.35915711694165
411, 67002E, 113.12988441954096
412, 60883X, 111.72774225213509
413, 7316E, 111.6301589846098
414, 1255D, 111.7983425454541
415, 17924B, 111.46576323504259
416, 10102Z, 112.0579487394266
417, 536C, 111.73452796293593
418, 89227A, 112.14260695639108
419, 5062X, 111.56810699310887
420, 78520A, 111.97724780118651
421, 13800K, 111.16630921558564
422, 210F, 112.41616654216233
423, 63310A, 111.53390655736665
424, 586E, 110.54926919180254
425, 502W, 111.52846722031269
426, 8871E, 111.34747786934773
427, 242X, 110.67945890239417
428, 948J, 110.77541566747071
429, 8301D, 110.58157409774994
430, 6627S, 110.55879567839727
431, 13444A, 110.522301633754
432, 6356D, 110.5550672996856
433, 3457S, 110.41416780641919
434, 62B, 110.38950957678377
435, 34532B, 110.6513503645362
436, 50805Z, 110.60671602503223
437, 84373A, 110.39092696812203
438, 7870Y, 109.98191758690282
439, 39702H, 109.95724335501488
440, 2602E, 110.03549924720895
441, 7135D, 109.58737353459199
442, 47800A, 109.9106590688689
443, 507E, 109.69503785618541
444, 74947D, 112.71185525102788
445, 43440X, 109.94885141291246
446, 6008A, 109.65610261941157
447, 719E, 109.64472316849913
448, 946W, 109.81016778366995
449, 2854X, 109.97053901384734
450, 673B, 109.52669479919422
451, 750B, 109.57171923846354
452, 49637A, 109.3925712273265
453, 4478B, 109.75893478590154
454, 33344C, 109.79299055388086
455, 54677A, 109.51766578993558
456, 7225X, 109.50512249895016
457, 45434G, 109.31187459738848
458, 550C, 109.51617391246599
459, 2872X, 109.31350519555849
460, 507A, 109.07119048443005
461, 315D, 109.08027608919188
462, 1616Y, 109.08095074588304
463, 7996D, 109.07450589012433
464, 7316R, 109.05587077445401
465, 355Z, 108.68507854893937
466, 5013X, 109.30990371196037
467, 97871R, 109.11784154310966
468, 7996C, 108.96375608358827
469, 40684D, 108.77100989408328
470, 57249C, 109.02521637188192
471, 26163K, 109.84607244682405
472, 597C, 109.17156216841882
473, 550G, 109.24835846023554
474, 69414Z, 108.7450731770305
475, 94517X, 108.66503008739214
476, 62880A, 108.71213746665293
477, 81U, 108.62374244943956
478, 99751F, 108.61869615006253
479, 1590A, 108.25220130942003
480, 9290B, 108.37005306382889
481, 7862D, 108.1575623337716
482, 2496V, 108.20847157098191
483, 97735C, 108.69674917445509
484, 78889S, 108.39688276883425
485, 2373B, 110.72338950949843
486, 70478S, 107.89857161597656
487, 20020X, 107.68066981360349
488, 41469A, 108.32394994366237
489, 1064B, 107.84220520879339
490, 5313B, 109.49667062754084
491, 99751Z, 108.07137687770208
492, 7121E, 108.02165482573264
493, 70649V, 108.35776332557202
494, 33011Z, 108.34951852598807
495, 33458B, 108.36707256309569
496, 81218A, 107.95892857912342
497, 15352A, 107.60486784643379
498, 2602B, 107.81042864208939
499, 88909A, 107.51304673899766
500, 32636A, 107.61262481165963
501, 99319B, 107.2842140378453
502, 76426M, 107.75083588307409
503, 1096E, 107.49643908023064
504, 90999X, 106.80525557298652
505, 66465F, 107.19351715420979
506, 10009A, 107.05829352121452
507, 1764X, 107.21955959633566
508, 10702X, 107.3718508292783
509, 255M, 107.30627123891242
510, 252H, 107.96329616219435
511, 9328Z, 107.20137769717296
512, 15545G, 107.37441265687174
513, 99921A, 106.96986513425782
514, 597B, 107.32583991155613
515, 8682N, 107.25788829487766
516, 244D, 107.22789822447912
517, 5327S, 106.8801326433318
518, 19291R, 106.88439536199479
519, 8349U, 106.69132588322327
520, 13974A, 107.12969319192136
521, 8892V, 106.9150026428953
522, 929S, 106.8260588904182
523, 2509A, 106.82017164088288
524, 38211B, 106.7877288128408
525, 25146D, 107.05790336446165
526, 1082G, 106.8736293467025
527, 24118E, 106.6702434838661
528, 8030A, 106.38940172944874
529, 38141B, 106.53269133116055
530, 507D, 106.32799191048768
531, 14895B, 106.31017003664158
532, 3796K, 106.57741760804583
533, 85843A, 106.32315611871319
534, 80Y, 106.2785700699617
535, 95993A, 106.26353747711171
536, 3225E, 106.71413531826717
537, 6842C, 105.70012389948971
538, 51581E, 106.17394952290519
539, 3685B, 107.00203214440316
540, 9623S, 106.31260329872359
541, 6627B, 105.9406836579518
542, 938X, 106.06149075661048
543, 1082T, 106.22996692758076
544, 9447G, 106.19585066588402
545, 1200X, 105.9950136499936
546, 3141X, 105.63841409774955
547, 15442C, 105.72579662506848
548, 7899B, 105.72608856710909
549, 20096G, 105.45964523088531
550, 7983A, 105.748897119737
551, 5956C, 106.07669613539412
552, 8000B, 105.4877079902819
553, 8995H, 105.16362388901442
554, 1082X, 105.75212663586721
555, 1267V, 105.5832512552407
556, 643T, 105.69692900094532
557, 80508Y, 104.79338221353717
558, 4478U, 105.55954172987366
559, 96504P, 105.3762130282143
560, 295S, 105.16269118021071
561, 1229W, 105.17617642625493
562, 43470A, 105.29874839467976
563, 84260B, 104.85656826857195
564, 8000E, 104.78724557626116
565, 5776A, 104.7860511399149
566, 64820A, 104.73794299119135
567, 20027W, 104.5188790078735
568, 675D, 104.96909085771404
569, 16021J, 104.61955123556001
570, 4863A, 104.40730977914303
571, 75548C, 104.78442957330444
572, 5327R, 104.50358596739407
573, 2664A, 104.69603670877032
574, 12433B, 107.08010080778055
575, 4303X, 104.51617842354932
576, 6219A, 104.48470758135785
577, 96067A, 105.13921938417292
578, 2068G, 104.46432312565665
579, 550T, 105.12232762214306
580, 19390W, 104.43884727097382
581, 50252A, 103.72544043739822
582, 20315C, 107.21968029761327
583, 3118A, 104.49258167852855
584, 53171E, 104.22698833992175
585, 17931A, 103.51790504329635
586, 80600X, 104.91589583085022
587, 5327A, 103.8266832686094
588, 10K, 103.74147565452283
589, 42747M, 103.74146270257745
590, 7225Z, 103.9297248041012
591, 1727D, 103.85665403778874
592, 7481D, 104.0642636590428
593, 18990A, 103.66793005071062
594, 79298C, 103.81013831179916
595, 81X, 103.699188027364
596, 1228S, 103.50251785660996
597, 6219B, 103.61977197549496
598, 67543A, 103.55047533098967
599, 5813A, 106.09446429547548
600, 63031A, 103.4766221378125
601, 9421W, 103.54848920862096
602, 7700B, 103.05800347845425
603, 392X, 103.2411769919895
604, 7192F, 103.06885665008981
605, 7225B, 103.34954227134241
606, 66501A, 104.04909125258112
607, 2410A, 102.89221009946982
608, 67101G, 102.8911382906514
609, 1156B, 103.0560133376358
610, 78759D, 103.0397756133469
611, 9635X, 103.3658702966924
612, 7110B, 103.06690842932878
613, 9065S, 102.55539012574944
614, 98377S, 102.83871557792395
615, 231R, 103.82051545969706
616, 1575T, 102.78811734397304
617, 1716M, 102.59979732910068
618, 3796F, 102.91387231409227
619, 1898R, 102.81042360809391
620, 842T, 102.70930784178148
621, 5327V, 102.51317649638227
622, 7580P, 102.86911861345548
623, 929T, 102.65380091114785
624, 4154Z, 102.55633447351653
625, 1158X, 102.51251812177375
626, 2011E, 102.31369541743163
627, 2681A, 102.01342366845017
628, 9257C, 102.03984512749098
629, 955R, 102.34431229505938
630, 46H, 101.69745637733097
631, 31055A, 102.53058871583845
632, 315A, 102.15405025575302
633, 9039J, 102.00747353710207
634, 4869B, 103.1016031787731
635, 5150E, 102.28363482497566
636, 415D, 102.31014003013023
637, 1718Z, 102.71577027482829
638, 6627C, 101.9090770327275
639, 1140R, 102.74939362289817
640, 98225J, 101.87149074339021
641, 14T, 102.0373936166105
642, 60502Z, 101.5044028937963
643, 50105X, 101.4672664278484
644, 63724B, 101.87386983594875
645, 85711A, 101.703938937685
646, 39702F, 101.79074971350461
647, 6104G, 102.16812089500961
648, 50075A, 101.31590456828333
649, 967T, 101.62507852165761
650, 2918D, 101.4421806227559
651, 9364E, 101.74975757500951
652, 24842T, 101.66489492094136
653, 79912C, 101.82451593844934
654, 84260A, 101.42986815000344
655, 1429A, 101.70127554128153
656, 70649R, 101.86473833058994
657, 47969X, 101.55685110801124
658, 77360K, 101.55468696848409
659, 593B, 101.32414327816747
660, 12478X, 101.1197814347019
661, 5686V, 101.3129478744674
662, 83757A, 101.30446110026469
663, 675A, 101.40954031719794
664, 5691X, 101.02464299371277
665, 334U, 100.84790159577662
666, 84260C, 101.00150685738816
667, 6761C, 101.5101789704706
668, 95070C, 100.81164570971659
669, 84954A, 100.47983835669419
670, 1258V, 100.73554900983603
671, 3743E, 101.15712827532577
672, 1687C, 100.6477755143301
673, 38535A, 100.3132594072626
674, 16099C, 100.74917230108284
675, 20164W, 100.668531900612
676, 355Y, 100.16208498508298
677, 98548C, 100.47552335638832
678, 285C, 100.79695768248511
679, 675C, 101.11636967094493
680, 2496J, 100.40342341489139
681, 96138A, 100.42470924853959
682, 9228B, 100.520445672434
683, 61002G, 100.2377161877211
684, 62880B, 100.06445260234699
685, 663A, 100.37544073663759
686, 82997A, 99.8563049977794
687, 2496N, 99.99377942064069
688, 85142Z, 100.14939238237021
689, 839Z, 101.34469058510805
690, 1806X, 100.0061382227887
691, 77774Y, 100.00315465578328
692, 5111D, 100.08862382188565
693, 9065P, 99.9193875719142
694, 2114B, 100.06518164342238
695, 72734J, 99.99337202390466
696, 1532F, 100.05653441857345
697, 19697W, 100.13218137806564
698, 5139B, 100.18280618587823
699, 2025D, 99.48313436265121
700, 99040E, 99.94911210702375
701, 2775X, 99.79982054920703
702, 5278C, 100.30490919972192
703, 9821A, 99.67604388251259
704, 1737K, 102.07470417951194
705, 2131V, 99.4260154454496
706, 42368B, 99.73947060417083
707, 2720R, 101.32591342968043
708, 99319A, 99.09123736640255
709, 8675V, 99.23540847601073
710, 67101Z, 99.71085152048732
711, 8108A, 99.08136834583976
712, 8931R, 99.11503007303384
713, 3327G, 99.28023415636395
714, 1575K, 99.27418099402607
715, 2036A, 99.11691193682427
716, 91915C, 99.03972422572002
717, 1082M, 99.35895531241954
718, 20700E, 99.30616509846783
719, 3217T, 99.12440335969868
720, 71414A, 98.89787583739371
721, 69955W, 98.7106087971467
722, 4716B, 99.68652941420198
723, 45323A, 99.8810056880022
724, 2990U, 99.0161861368504
725, 33696M, 99.0132980611178
726, 91775C, 98.83179182253465
727, 90908B, 98.6615730245793
728, 400M, 98.64171805077251
729, 44691F, 98.72855237665021
730, 99621F, 99.47386666270117
731, 9257B, 98.76882370944632
732, 3324W, 98.40102660057404
733, 6634E, 98.50187884307962
734, 7700X, 98.55614350070486
735, 20605B, 98.77421409298228
736, 4154E, 98.62901776657651
737, 57711X, 98.52953420905567
738, 9227B, 98.31851986738089
739, 84927A, 98.40501325290656
740, 1247Y, 98.58545336412973
741, 1412J, 98.87002531243357
742, 343K, 98.35935959566547
743, 945G, 98.181713771153
744, 9065C, 98.33873439391294
745, 3796H, 98.45189629762233
746, 1028T, 98.00621903050757
747, 91416N, 97.93332259747451
748, 2084K, 100.10926805341835
749, 77775E, 98.07799735649056
750, 9636A, 97.9830400740593
751, 462Z, 97.7770240026183
752, 13C, 97.30279909684558
753, 6042A, 98.74550414570905
754, 81101D, 97.80269102151638
755, 2616X, 97.58758849904814
756, 1790B, 97.73502672306968
757, 38401A, 97.66969180591298
758, 77275B, 97.9503521042644
759, 13056C, 97.63117280193325
760, 99904E, 97.09004387110733
761, 91416X, 97.32784482866279
762, 76412B, 97.63759758211793
763, 67104A, 97.54711804146265
764, 99319D, 97.42573710642117
765, 74559A, 97.5404037783198
766, 1091A, 97.19173786761189
767, 47874R, 97.18333548401014
768, 6743A, 98.17462615244514
769, 2496X, 96.97847827817537
770, 604X, 98.43982307368624
771, 35075A, 97.54921712355042
772, 41618F, 97.01494131914131
773, 63724A, 97.1588096114758
774, 169E, 97.16887045229579
775, 66954A, 97.33808076367636
776, 464W, 97.087410610781
777, 97070F, 97.79148724627751
778, 20121A, 99.77875540203928
779, 654K, 97.09739007965987
780, 9580A, 97.75419038898981
781, 2140J, 97.21904093801467
782, 88990B, 98.21270345510116
783, 17325D, 96.87283670676449
784, 97934W, 96.98547145058508
785, 3324B, 96.79772152131312
786, 99330B, 97.94892905599504
787, 6403P, 96.82035500019683
788, 7316V, 96.79440794534702
789, 75160Z, 97.05701664000263
790, 21S, 96.542545981276
791, 7899X, 96.48757103802433
792, 40684B, 96.44718085721104
793, 5278D, 97.57987422341361
794, 7996A, 96.56518126878993
795, 2148X, 99.55184900359424
796, 3796D, 96.84382515462033
797, 97934S, 96.65748808640583
798, 51581B, 98.83765282214434
799, 2750X, 96.82027418161604
800, 10244Z, 96.48518862361314
801, 2139A, 96.31195077457062
802, 134E, 96.1496213238427
803, 88864A, 96.29770078056
804, 9080R, 96.43596203485133
805, 41998Z, 96.41830059209421
806, 84260E, 96.23697730406221
807, 57224A, 96.7378056729445
808, 231J, 96.53972150308854
809, 30302U, 96.3575290638555
810, 60883S, 96.15771655370695
811, 1275B, 96.82109867114757
812, 8823Z, 96.1277368375321
813, 2790B, 95.76960318916835
814, 84260G, 96.06841443395298
815, 63975D, 96.23201294177792
816, 415J, 96.34363349749111
817, 355A, 95.64772418116469
818, 99040C, 96.26803874655381
819, 7110A, 96.21304618617093
820, 1970Y, 95.84459355882764
821, 27183R, 95.78755016630633
822, 78759J, 95.96769386304102
823, 1075A, 95.4207150163168
824, 84294A, 96.51032654558938
825, 81218D, 95.94764547184045
826, 87490D, 98.76515166793799
827, 46R, 95.76546202452883
828, 71300A, 96.09439639655713
829, 32221S, 95.58000422941663
830, 96671B, 95.726433224823
831, 74762A, 95.87300627552499
832, 21116M, 96.15128633078024
833, 74801K, 95.60978306400511
834, 11245D, 96.20830472104099
835, 393A, 95.41020965471915
836, 1764Y, 95.42364413684632
837, 43141A, 95.34844293748117
838, 7830N, 95.49541916307412
839, 502A, 96.60028167960759
840, 355U, 94.88644884286492
841, 3734M, 95.01555963479123
842, 1727Y, 95.24422039844782
843, 12025A, 95.36371765281702
844, 92315T, 95.86185690967369
845, 79298Z, 95.13459268581109
846, 24658J, 94.92909494321869
847, 16949A, 95.082715591882
848, 334R, 94.71590980071333
849, 45784C, 95.04376493931564
850, 32410B, 97.22111335437951
851, 2140C, 95.18605908536428
852, 77786B, 95.18395430075283
853, 3162Z, 95.15014725685597
854, 86400T, 95.15057710952208
855, 2822A, 94.5960750743707
856, 3946H, 96.7505191934643
857, 7700R, 94.67940158838697
858, 7282K, 94.33948177279645
859, 75503A, 94.99177219134076
860, 1028Z, 94.40509112879312
861, 8787A, 94.85059241073921
862, 355X, 94.13698963584869
863, 20025G, 94.62675215525908
864, 12033P, 95.4545673832044
865, 14012H, 94.89163333046102
866, 97834C, 94.16512786157737
867, 4811A, 96.31400356182351
868, 93528A, 94.12693671096318
869, 1115E, 93.86254760271152
870, 34532W, 94.31318386394784
871, 3177B, 94.13507616594961
872, 80208K, 94.65769685650974
873, 2654W, 94.254354737765
874, 10X, 94.08289987061207
875, 45133J, 94.06993603574324
876, 1460T, 94.23195383944693
877, 76892E, 94.04851828905961
878, 179E, 94.81642818369379
879, 11124W, 93.90305381376793
880, 18888A, 93.73623800205979
