rank, team, skill
185, 65470C, 50.38280772353065
186, 7882V, 49.37150846137421
187, 7865D, 49.75123134489908
188, 1181V, 50.031193374111005
189, 43050W, 48.8481022069658
190, 43160F, 49.70481270063122
191, 2011U, 47.39812808442359
192, 2971B, 47.939742863426254
193, 44691X, 47.72207502415067
194, 8609B, 47.6383464372152
195, 44012A, 47.59203721974309
196, 44654B, 46.76143798685668
197, 7882M, 46.491218164431466
198, 45133K, 46.00447889229104
199, 59358D, 46.741304373000645
200, 56029B, 45.8626335831098
201, 97778C, 45.865103506423
202, 6390Y, 45.72327860745028
203, 6403D, 46.309184272200554
204, 97377C, 46.99750548687902
205, 11254W, 45.758928291781075
206, 59358A, 46.67874040712227
207, 33042A, 47.239063704265945
208, 40938D, 45.762703094660665
209, 65990A, 45.753146399953344
210, 99248A, 45.39715665681018
211, 33042R, 45.33282355474873
212, 59358B, 45.291275884255754
213, 97377D, 45.81123787619683
214, 91775E, 45.40464402629839
215, 44118B, 45.1155801791909
216, 60883R, 44.40220731534917
217, 43779P, 43.682999512667244
218, 6390F, 43.678599557782796
219, 44483B, 45.398814077955315
220, 6390C, 44.120462963113226
221, 76543A, 43.86757405991469
222, 83692A, 42.986852698240554
223, 3264E, 43.05934665215507
224, 98992C, 41.83758723328771
225, 51363A, 42.661110872076854
226, 6214Y, 42.07488831469159
227, 65470D, 42.14006213274916
228, 43050C, 41.422064128689655
229, 98575A, 41.72954895895738
230, 43779E, 41.73651325445081
231, 42501D, 40.76964144475203
232, 97174A, 41.04250485179203
233, 44012B, 40.84586935134909
234, 43050Z, 40.157766573173326
235, 97310C, 40.385036106421886
236, 59358C, 40.5645335107631
237, 1421F, 39.61241344694265
238, 4810E, 39.017741768992465
239, 7167F, 39.520998430547856
240, 65470A, 38.564499840704734
241, 3264T, 38.33316363838898
242, 72247B, 38.340234280998345
243, 45224A, 37.336602212603374
244, 8609N, 37.819116677636174
245, 7865B, 37.60341732162888
246, 43160H, 37.97096461727382
247, 97778A, 36.574691528725054
248, 97778E, 36.96809621914337
249, 43050B, 37.09687735674116
250, 91142A, 36.01935501356526
251, 65470B, 36.53698115610494
252, 26453C, 37.12561691576589
253, 44118C, 36.58617774834035
254, 14323M, 36.644146512989806
255, 45380T, 36.100221001518555
256, 8609C, 35.55396589532499
257, 45133U, 35.95447154140157
258, 91775A, 36.39705812930998
259, 10565Z, 35.39205183962369
260, 43968W, 35.85905181473644
261, 32740C, 35.70989170565327
262, 43050Y, 35.74152217942404
263, 6403X, 34.82267065402354
264, 41120B, 35.5598043571743
265, 11246A, 35.20705861446035
266, 37816A, 34.34460051528201
267, 7882A, 35.04349951736287
268, 7882U, 35.02759636666657
269, 67410A, 34.54888672970138
270, 41120A, 34.06951658333786
271, 4810B, 33.899485307202305
272, 6214P, 34.12426559140307
273, 2971C, 33.85788926003815
274, 3145E, 33.75310923528616
275, 2011Y, 33.07277516541721
276, 6978X, 33.71831572800134
277, 11124M, 33.12169528247743
278, 11124E, 33.49533817196425
279, 6978V, 32.32786087617497
280, 6390Z, 31.85329028145711
281, 6978B, 32.41772848462968
282, 14246B, 32.54818359041724
283, 38336A, 32.07144414424626
284, 11246B, 31.940778683522577
285, 33042C, 33.09311228473405
286, 23004A, 31.537886705643547
287, 85082B, 31.087146005422362
288, 98575C, 30.240739293258173
289, 14323K, 29.840386952114017
290, 44483A, 30.801573001653587
291, 14760A, 29.442687325712154
292, 33042D, 30.666945494390013
293, 14805E, 30.655646767002935
294, 26453H, 29.878929849166475
295, 33042E, 29.827678786423874
296, 37816F, 27.435787489072904
297, 82779C, 28.057883390516356
298, 44846A, 27.308346481598694
299, 6978A, 27.39036616401076
300, 2011V, 26.632430945150066
301, 43452B, 26.389819348878163
302, 39528B, 26.871655289221025
303, 6214E, 26.814073349693317
304, 6214A, 25.869121878335932
305, 98992D, 24.7616703497196
306, 42501F, 25.378991509223255
307, 42111C, 25.531647373245356
308, 2011N, 25.290531301035223
309, 7865C, 24.42775105895054
310, 7865F, 24.83537716962069
311, 42501A, 24.32537090816599
312, 85082F, 24.689242874256582
313, 85082A, 24.621075827033636
314, 91915B, 24.688053188146675
315, 45380S, 24.201347009900118
316, 46642A, 23.88455446951758
317, 26681F, 25.38839834309716
318, 2894B, 23.48474732321567
319, 28718B, 23.591374721445263
320, 26681B, 24.512518441377495
321, 23017B, 23.034690179439608
322, 12339B, 22.854983345326474
323, 32740B, 22.71759088235686
324, 7865A, 22.306604209772647
325, 26681E, 22.644033027851385
326, 33188C, 22.473524246541047
327, 23017C, 22.40612115329526
328, 23953B, 22.339061675641453
329, 4805E, 22.129092632841054
330, 421H, 21.50888874017908
331, 26681D, 23.065223804708488
332, 7882G, 21.667722785890316
333, 45135B, 21.762627472579073
334, 68561C, 22.08442278350951
335, 45135A, 21.725361311759876
336, 17325E, 20.94481075737995
337, 82779A, 20.77907011649395
338, 60883A, 20.352681292417458
339, 72247A, 20.466527583157635
340, 43452A, 20.832808452025898
341, 4805B, 20.07232279232233
342, 87711A, 19.918570422806518
343, 3264S, 18.927792533945336
344, 77999A, 18.902289331826978
345, 44116B, 19.215054962873147
346, 8154A, 18.65087646210563
347, 43160G, 19.00511921777408
348, 7316S, 18.021936010063797
349, 75476A, 17.956970472649548
350, 6978Z, 19.34244887461776
351, 68561H, 18.487492366683306
352, 59759A, 19.256388839263657
353, 59236E, 18.347185478185942
354, 44846B, 16.76469527832061
355, 26681J, 18.88459537183664
356, 12356Y, 16.521822703009114
357, 8609D, 16.107051069626564
358, 14760P, 16.07392372192568
359, 33042F, 15.840174012267244
360, 7316A, 15.486985966700754
361, 97531D, 15.22230287105165
362, 10565C, 14.606740814100554
363, 44287B, 14.955602136904684
364, 26681C, 14.925594665123487
365, 2011P, 14.382317862972922
366, 11246C, 14.111067284857516
367, 33042T, 13.653863218148238
368, 3145K, 13.127394437530558
369, 5515A, 13.057051722536855
370, 59822A, 12.96183711171847
371, 44287C, 12.73395518962296
372, 94483W, 12.565427084178737
373, 98575H, 12.321232413068309
374, 97377B, 13.105356958835912
375, 44654D, 13.00950773080281
376, 41120K, 12.170914098326218
377, 85082C, 11.95341761244499
378, 38336D, 11.523866882498329
379, 7167D, 11.586463023727866
380, 92285B, 11.495863210409816
381, 97531A, 12.836680649518005
382, 6214Z, 10.839069519422448
383, 98575B, 10.674589512190046
384, 46642B, 10.675773448953997
385, 13289B, 9.72455282171801
386, 8609Z, 9.254063135104747
387, 44118A, 9.420253201865442
388, 14805C, 10.368600940472792
389, 47068B, 8.850746710740914
390, 7167A, 8.703176272514419
391, 14805A, 9.77776320295101
392, 91720B, 8.273882645004853
393, 17325B, 8.06207962500336
394, 12339A, 7.08097095437067
395, 15059A, 7.724291226418167
396, 23017A, 7.122738418325422
397, 33042S, 7.2779741856462365
398, 44654A, 7.479834226904124
399, 33188D, 6.7542080404312586
400, 44287A, 6.491628012783767
401, 87711B, 6.548400855372865
402, 4810H, 6.108987918821729
403, 34042A, 6.1836992644730415
404, 3264H, 5.12532651378811
405, 1270Z, 4.833895579916732
406, 85082E, 4.437795854236608
407, 44851A, 4.793344934352163
408, 23004C, 4.110141448564008
409, 59822B, 3.291909719734022
410, 6390K, 3.3267515679041573
411, 8154C, 2.714344312094667
412, 1594A, 2.821021098986371
413, 42501E, 2.446093920667387
414, 45414A, 3.8983207305526193
415, 1254B, 1.6511498076247264
416, 97174Z, 1.6807738741388363
417, 421D, 0.8783592096682007
418, 60883M, 2.28052761320043
419, 42501C, 0.0034738574978909753
420, 3271A, -0.19641143569476682
421, 34042B, 0.21339391888165693
422, 51944B, -0.3815322504805678
423, 13727B, -0.9688471430917076
424, 41120Z, -1.0025224935289963
425, 42501B, -1.5760176624725553
426, 85082D, -2.538629521273169
427, 97778D, -2.6732009936047447
428, 67410C, -2.2215299080695736
429, 96652B, -3.5788694530190845
430, 46642C, -3.6332745573683987
431, 38336C, -3.7392872795095613
432, 6403Y, -3.7069911826929847
433, 33042B, -3.817264678404758
434, 12356W, -3.943734546387102
435, 14805B, -3.5053396738028866
436, 59236B, -4.118867987395134
437, 56029A, -6.6729865897540925
438, 47068C, -6.85382017075225
439, 97778B, -7.062422484965481
440, 5515B, -7.525802362252964
441, 65990B, -7.4024639847899
442, 17325F, -8.532185425827986
443, 51944A, -9.254866376121996
444, 45123A, -9.138771742933972
445, 26453E, -8.01977330111168
446, 7865G, -9.753158357950786
447, 33042G, -9.545884796257726
448, 43160N, -9.751500704418554
449, 10565B, -10.653900927842386
450, 26681H, -10.166964412079652
451, 44654C, -9.942614075708
452, 26681G, -9.187687264773182
453, 82779B, -10.85840356405223
454, 1594C, -11.116875695606286
455, 59236F, -11.69755384352041
456, 26453G, -10.527321740386029
457, 14246A, -11.894149378189653
458, 45135D, -13.075798786783775
459, 8154B, -15.633219773452632
460, 13727A, -15.851885967101001
461, 45426A, -16.218135658878236
462, 82779D, -16.33344832496906
463, 56029C, -16.390739280889235
464, 14805D, -16.17852834525645
465, 92285C, -16.776227408909804
466, 67410D, -18.411103643777807
467, 33042K, -18.121059026116754
468, 75476Z, -19.50626948538121
469, 33042J, -19.122409227314378
470, 43160J, -20.01340618792834
471, 43968A, -20.297495245379977
472, 43050A, -20.66620971764228
473, 1594B, -22.126960390757976
474, 47068A, -25.19503221872693
475, 6302U, -24.088834563335233
476, 67410B, -26.0978059827835
477, 96652A, -25.71174562726649
478, 43160K, -25.460661737531638
479, 7167C, -26.617462517446214
480, 60883E, -25.349751928645713
481, 26453D, -27.54877735629034
482, 44287D, -26.890167654578192
483, 45133N, -30.040183091295674
484, 59236A, -29.591760557276952
485, 7167B, -32.6627234301478
486, 28718A, -33.49108272138275
487, 26453K, -32.631732590923164
488, 96652C, -35.86833305276725
489, 99248B, -36.96578336706973
490, 45255A, -42.081505835826775
491, 43160A, -42.79538716929228
492, 23017D, -44.6731371135183
493, 45135C, -45.47007185070422
494, 97531B, -47.5281620766233
495, 26453J, -52.00877848768332
496, 39528A, -53.373135820490184
497, 26453B, -53.077559590775245
498, 91720A, -56.54608443966718
499, 43160C, -58.21026033298878
500, 43160M, -61.3671824324199
501, 97174J, -62.50358582438281
502, 94483B, -67.48882769632112
503, 43160B, -71.72213948626884
504, 59236D, -71.06451080382955
505, 26453F, -71.53794018249388
506, 33188A, -73.54666990980272
507, 1594D, -85.63471561266358
508, 45380W, -93.97830075143418
509, 45123B, -110.31741116029627
