rank, team, skill
263, 84949G, 35.15468422665553
264, 41658A, 35.07675517473693
265, 82021C, 34.87813770874553
266, 8929A, 34.375452412929086
267, 90471A, 34.17334761044776
268, 8888X, 33.7635514267465
269, 9078X, 33.73912829079478
270, 55811B, 33.49125501867492
271, 87895A, 33.223451962484276
272, 9806C, 32.7895303025019
273, 63204A, 32.63170327524828
274, 6722E, 32.267392707310584
275, 9805B, 32.25915435668085
276, 91709D, 32.10126024670178
277, 4863Y, 31.85026675330623
278, 10515V, 31.33983191513591
279, 462M, 31.297845469760468
280, 41658B, 31.119406814644307
281, 7164C, 30.509485120773082
282, 9413C, 30.428683887794797
283, 68689V, 30.362072956300537
284, 12106C, 30.331160626207023
285, 8054C, 30.307214733469877
286, 8888G, 30.256120937547877
287, 59872N, 30.18668790507992
288, 986B, 30.06595392522634
289, 61961A, 29.99065225394557
290, 7700V, 29.533263517868086
291, 77938B, 29.446082847844238
292, 7874X, 28.737510521150003
293, 51521A, 28.684056301056263
294, 10746A, 28.40591089499499
295, 986D, 27.925462849451712
296, 92704A, 27.88431159772356
297, 4800B, 26.918081960638208
298, 404E, 26.820580328978068
299, 10058A, 26.815064545757295
300, 91741X, 26.794727732227116
301, 68235A, 26.34866189438265
302, 55319A, 26.185896228455633
303, 1034N, 25.848035246954133
304, 20Z, 25.6735518221805
305, 2150B, 25.465229105955913
306, 96388P, 25.43628787452772
307, 21B, 25.305893786609193
308, 5871A, 25.29760083455816
309, 5871C, 24.853475869334982
310, 90095B, 23.66455794126746
311, 751B, 23.635997677354627
312, 84949X, 23.522113919617823
313, 21C, 23.482738015247772
314, 1469E, 23.446723674241436
315, 7700N, 23.38150953571885
316, 7164A, 23.2845754458774
317, 96388A, 22.99090357362452
318, 82021A, 22.407021116167492
319, 687C, 22.27813720414865
320, 2499Y, 21.68338338526701
321, 7164B, 21.558281095273315
322, 16552B, 21.364596533407948
323, 94773A, 21.28482366426338
324, 8929D, 21.267344599867677
325, 51521B, 21.090907628353868
326, 6007Y, 21.047803317533415
327, 9682W, 21.018194759089027
328, 92833B, 19.993749068280195
329, 10410A, 19.949179685981033
330, 91625A, 19.77604752431541
331, 91625C, 19.570202811043103
332, 98268A, 19.507503809485385
333, 3050N, 19.0491739995845
334, 462Y, 18.859780882848774
335, 9413E, 18.801973743713113
336, 6446B, 18.596693356251624
337, 3064D, 18.21078976292442
338, 20S, 17.88967046602908
339, 91709S, 17.594996718394945
340, 10515Z, 17.55961003083926
341, 2150V, 17.283377127136298
342, 59162A, 17.080308671063342
343, 84949S, 17.07701589914293
344, 3355G, 17.071410108255655
345, 135F, 16.926564253412792
346, 1469B, 16.43612274427617
347, 51521E, 16.413637539126853
348, 55847B, 16.23153614258525
349, 96388W, 16.18865271732053
350, 687B, 16.1000814984789
351, 3355F, 16.06363843315973
352, 9682C, 16.056427392103608
353, 5840C, 16.040806950918846
354, 34873A, 16.03252873479827
355, 7057E, 16.024285101342798
356, 51521C, 15.67091163065799
357, 62H, 15.379672016450073
358, 3355A, 15.241907206331334
359, 68689D, 15.036444787400534
360, 3250B, 14.478578777413006
361, 64544C, 14.478011578703999
362, 3250A, 14.412407218094707
363, 2150U, 14.105684116020889
364, 6722D, 13.701299991966842
365, 79793V, 13.693764331335437
366, 2541A, 13.657877696347505
367, 9805A, 13.61042164294831
368, 84949T, 13.311860116846269
369, 687G, 12.864416261177979
370, 81822A, 12.494271976761425
371, 462V, 12.47820860575058
372, 9682B, 12.24851993249031
373, 99999G, 12.161199215565599
374, 61631A, 11.956481690714917
375, 6722F, 11.953245348056448
376, 90504R, 11.915917948847863
377, 55319C, 11.834729966846155
378, 88631A, 11.300165815187782
379, 310A, 11.127939352488724
380, 82021B, 10.722936173514643
381, 9805C, 10.359262882088888
382, 4800A, 10.07854434746929
383, 4863K, 9.748958995789184
384, 6722C, 9.297983023558452
385, 3355R, 9.288037981093723
386, 77938C, 8.959313409879837
387, 3064E, 8.131424758515656
388, 8052B, 8.045050335952965
389, 79793E, 7.916018685292961
390, 8054B, 7.045666142131957
391, 751E, 6.7676569970254405
392, 90471C, 6.581650465620957
393, 1195A, 6.543139337175468
394, 79089B, 5.976803078170384
395, 6007X, 5.752826978467805
396, 7057H, 5.35368948433446
397, 8929C, 4.991630289271161
398, 20W, 4.974910466959496
399, 87895B, 4.000762039772923
400, 10301A, 3.0349361650443853
401, 77938A, 2.9164649326227448
402, 3355E, 2.7995760788150896
403, 43125B, 2.7724501025292128
404, 67915B, 2.7375107288919054
405, 11211Z, 2.612960835316933
406, 43125D, 2.606324001497601
407, 3355D, 2.493353171386186
408, 1138A, 0.7881813680703011
409, 47061B, 0.7637291151759236
410, 1138X, 0.6456954612678132
411, 34020C, 0.6242191733674609
412, 41658D, 0.5598303539963005
413, 1836R, 0.18366125128420663
414, 462B, 0.06587989604010147
415, 76607Y, -0.3338887034419429
416, 83A, -0.578281494292149
417, 16680A, -0.7217949198737728
418, 67915A, -1.000165974694852
419, 16552C, -1.7607484556724415
420, 21A, -1.827902585605429
421, 51521F, -2.593111031954649
422, 93060C, -2.7063370215071743
423, 64544A, -2.784989899809627
424, 43125C, -2.8786390476246417
425, 16552A, -3.1081635809935797
426, 8052A, -3.5532206903475227
427, 40471A, -3.696902104680266
428, 71577A, -4.554540260901575
429, 84949K, -4.947663212649815
430, 6986E, -5.186394306220727
431, 57350A, -5.196687814728165
432, 1759P, -6.05343697636723
433, 8771Y, -6.852047382403214
434, 4642V, -7.325954214481133
435, 96388G, -7.380832137536682
436, 9413A, -8.859293604516338
437, 47061A, -9.695456617419616
438, 20210B, -9.963790897195366
439, 687D, -10.059061602860634
440, 56688A, -10.374592510396138
441, 81042B, -10.76899028079286
442, 385P, -11.010984982155982
443, 3355P, -11.078111259828095
444, 3324P, -13.163976570399997
445, 68235C, -13.450379498391182
446, 62019X, -13.665853786927855
447, 41658C, -13.875887700853085
448, 52846A, -13.909375679801707
449, 7164S, -14.485329481060564
450, 9682Y, -15.782462631513575
451, 5840A, -16.02055547960305
452, 10515X, -16.19212866361167
453, 35211A, -16.519190041757646
454, 82030A, -17.55397472491668
455, 92704C, -17.57301383948631
456, 4047B, -18.31866680437595
457, 3355C, -18.719077626580606
458, 35211B, -18.87765886537935
459, 1034C, -18.951856696087496
460, 95511A, -20.317858802586162
461, 3355B, -21.887676086273757
462, 1774B, -22.388392958735885
463, 8929E, -22.50248947957298
464, 81042A, -22.56190667851253
465, 68235B, -23.511708427945887
466, 79089A, -24.02882012030902
467, 92833A, -25.551523902257372
468, 64544B, -25.77339570149139
469, 1680C, -26.12755891975308
470, 12213A, -27.01866466429947
471, 88631C, -27.901764160562756
472, 20210C, -27.905406483043453
473, 80496A, -29.31417250062131
474, 98808B, -29.768021011612603
475, 43125A, -29.984898678243134
476, 20210A, -31.293611166477657
477, 92187Y, -31.757480344630306
478, 8737A, -32.15565148046056
479, 8101P, -33.111117514664706
480, 3967A, -33.19528131981867
481, 98808A, -35.232497108427765
482, 3967B, -36.09098028356519
483, 751D, -36.353118933305346
484, 51521G, -37.6194669444651
485, 98268B, -39.42908684574138
486, 1680B, -43.24621772938459
487, 6636A, -43.72846788061456
488, 35211C, -44.59130226480133
489, 3355H, -46.93341256739241
490, 15886A, -50.410673849628004
491, 83B, -53.71224399534221
492, 7057G, -54.37675689035771
493, 51521D, -54.40477022150991
494, 64544D, -56.937972640725434
495, 9413B, -59.41372666411098
496, 10301B, -63.78395228036196
497, 8565B, -64.53516306958315
498, 43125E, -66.99771508199458
499, 57350B, -70.84820424686896
500, 1138Y, -71.73362521802886
501, 88631B, -73.00247152009638
502, 95511C, -74.19846980328259
503, 16552D, -75.21079300051676
504, 8929B, -85.84708885582535
505, 7057J, -104.93453591390075
